Num_Acc;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;adr;lat;long
202400022335;26;1;2024;13:45;1;93;93005;2;2;1;7;Boulevard de Strasbourg / Rue de Reims;48,92343600;2,48556600
202400031795;19;1;2024;02:20;5;93;93005;2;1;4;1;Rue Robert Brémond;48,95744882;2,46337116
202400001986;18;9;2024;18:00;1;73;73059;2;1;1;6;25 Chemin des combettes;45,72664921;5,89140138
202400013610;22;11;2024;10:05;1;34;34172;2;2;1;3;SOULAS (AVENUE DU PERE;43,62071000;3,85786000
202400006419;6;8;2024;10:00;1;71;71153;2;2;1;3;HOCHE;46,79949000;4,44487000
202400015613;21;11;2024;17:50;2;30;30249;1;1;1;6;D40a;43,80201900;4,21732800
202400021754;27;1;2024;11:40;1;93;93031;2;1;1;6;Rue Alfred de Musset;48,96049000;2,30159000
202400041369;26;2;2024;17:00;1;75;75117;2;2;2;3;RUE DES DAMES;48,88328600;2,31928400
202400049427;29;10;2024;07:30;2;03;03102;2;1;5;1;Rue de la Tour;46,52474500;3,67887000
202400049909;13;7;2024;23:00;3;39;39470;1;3;1;1;;46,50289000;6,02982000
202400015663;19;4;2024;12:20;1;03;03052;1;3;1;2;RD39;46,33904300;2,70999400
202400053391;24;10;2024;12:30;1;974;97411;2;1;1;2;AMARYLLIS (DES); -20,89744000;55,47681000
202400046544;24;9;2024;12:03;1;33;33063;1;1;2;6;;44,88064400; -0,54089300
202400015074;14;10;2024;18:00;2;93;93051;2;1;8;6;AUGUSTE RODIN (ALLEE);48,83229462;2,55420685
202400016145;9;9;2024;19:30;2;64;64445;2;1;2;2;BIZANOS DE;43,29264000; -0,36010000
202400026086;29;8;2024;20:20;2;92;92050;2;1;1;6;LORRAINE ALLEE DE;48,89936738;2,21792310
202400021398;16;11;2024;18:15;5;76;76540;2;3;1;3;Route de Neufchâtel;49,45200000;1,09800000
202400028557;6;10;2024;17:28;1;31;31418;2;6;1;6;85 Route d'Aufrery;43,61143800;1,53190300
202400016163;31;1;2024;14:00;1;2A;2A004;2;6;1;6;16 Avenue Marechal Juin;41,94178000;8,74988000
202400005346;5;6;2024;17:00;1;94;94028;1;1;1;2;A86;48,78988004;2,44029159
202400037398;23;2;2024;17:05;1;72;72181;2;9;1;1;GAMBETTA (RUE) N° PAIRS 60 A 142;48,00641000;0,19110000
202400011379;4;7;2024;11:00;1;93;93070;2;1;1;2;DOCTEUR BAUER(RUE DU) :N° 1 AU 73;48,91155282;2,33666539
202400042364;12;4;2024;16:00;1;69;69290;1;1;1;4;Autoroute 43;45,70568000;4,95985000
202400043571;23;2;2024;18:40;5;10;10262;2;2;2;3;D971;48,03900000;4,41560000
202400036713;6;11;2024;12:35;1;13;13005;2;1;1;3;GOUMS (AVENUE DES);43,29190000;5,56159000
202400016791;28;5;2024;20:30;1;84;84087;1;1;7;7;CAMARET (ROUTE DE);44,14428200;4,82511400
202400029741;11;4;2024;12:15;1;64;64422;2;1;1;1;24 Avenue Sadi Carnot;43,19387100; -0,61130200
202400049818;27;3;2024;13:05;1;63;63245;1;3;1;2;ROCADE RD 446 / chemin des Batignoles;45,88339551;3,08207813
202400011961;22;4;2024;14:15;1;54;54096;1;1;1;6;Lieu dit Thiery;49,44313800;5,86954800
202400024547;22;5;2024;19:00;1;56;56129;1;1;3;6;Le verger;48,12701200; -2,48890900
202400016779;26;5;2024;19:20;5;971;97113;1;1;1;6;RN4 - SECTION RIVIERA;16,21781326; -61,48640692
202400015962;24;12;2024;08:15;2;47;47164;1;1;5;1;Route d'Issigeac;44,67329900;0,70448800
202400031651;18;5;2024;08:00;1;33;33056;1;3;1;1;;44,89897600; -0,63984100
202400035089;9;4;2024;10:25;1;46;46284;1;1;1;7;Route de Durand;44,88914500;1,85034300
202400040987;12;5;2024;15:25;1;83;83035;1;1;1;6;A50;43,16327267;5,76704550
202400049867;3;12;2024;08:50;1;95;95018;1;1;2;5;D48;48,96076000;2,22433000
202400024933;14;11;2024;18:50;3;73;73065;1;1;1;2;N201;45,58714000;5,90368000
202400045174;2;4;2024;08:45;1;34;34172;1;1;1;5;A709;43,59009000;3,89789300
202400034858;7;11;2024;07:50;1;94;94019;2;1;1;3;Avenue du Maréchal Leclerc;48,79660000;2,53060000
202400001228;11;2;2024;20:45;3;43;43153;1;1;8;7;RN 88 ;45,32758608;4,23968500
202400012571;29;12;2024;01:35;5;92;92024;2;1;2;2;CLICHY (QUAI DE) DE (104 A 202);48,91064000;2,30548000
202400034934;13;12;2024;16:55;5;92;92024;2;1;1;6;GENERAL LECLERC (BD DU) (9 A 59)   (4 A;48,90077000;2,31615000
202400029129;6;3;2024;04:10;3;60;60254;1;1;1;2;Autoroute A1 - PK 073.000 sens PARIS-LILLE;49,45483202;2,70045233
202400032905;13;12;2024;17:50;5;77;77288;2;1;1;6;PATTON  (AVENUE GENERAL);48,54746000;2,64911000
202400003264;5;6;2024;12:10;1;75;75114;2;1;1;2;BD PERIPHERIQUE EXTERIEUR;48,81869000;2,33175100
202400054161;10;7;2024;01:30;3;37;37195;2;1;1;6;RD 37;47,38126933;0,65004659
202400025348;7;3;2024;13:25;1;94;94052;1;1;1;2;A86;48,84027522;2,49328165
202400045916;31;10;2024;08:33;1;91;91161;1;1;1;3;AUTOROUTE A6;48,69734000;2,31556000
202400007273;19;10;2024;06:19;5;2B;2B033;2;3;8;3;PAOLI DU NR 21 AU 45 -BLD;42,70128000;9,45041000
202400018684;27;5;2024;12:44;1;54;54323;1;6;1;2;D618;49,51753780;5,74823678
202400005921;28;6;2024;08:30;1;93;93063;2;3;1;6;Rue Normandie Niemen / Sente Giraud;48,88285955;2,42820382
202400006498;9;2;2024;05:50;3;38;38484;1;1;2;1;Route de Villette;45,56404100;4,90887200
202400035135;13;5;2024;22:25;5;11;11076;2;4;1;3;261 Avenue des Pyrénées;43,31151000;1,95937500
202400053106;1;12;2024;15:45;1;86;86149;1;1;1;6;D52;46,92132927;0,06148579
202400042493;27;9;2024;16:25;1;78;78551;2;2;1;3;BERLIOZ (BD HECTOR);48,89369000;2,06700000
202400042724;1;11;2024;21:00;5;01;01053;2;2;5;3;MERCIER (AVENUE AMEDEE DU 45 AU FIN);46,20358000;5,24227000
202400026488;7;10;2024;11:33;1;10;10387;2;1;1;7;Rue Thenard;48,27447000;4,08382000
202400002680;11;8;2024;13:00;1;2B;2B354;1;8;1;6;RT20;42,13646200;9,14604300
202400042067;14;6;2024;12:45;1;75;75119;2;1;1;7;BD PERIPHERIQUE EXTERIEUR;48,90035500;2,38210300
202400043155;26;2;2024;08:25;2;33;33268;2;1;3;1;;45,04261900; -0,67749500
202400033531;1;3;2024;19:50;5;94;94028;2;2;2;6;Avenue Pierre Brossolette;48,79154500;2,46179200
202400003169;5;6;2024;17:20;1;59;59512;2;3;1;3;Rue Turgot;50,70326000;3,17378000
202400016990;13;10;2024;22:50;3;77;77333;1;1;1;1;Autoroute A6 PK 70+900 vers PARIS;48,28534900;2,69525500
202400006235;25;11;2024;15:00;1;974;97415;2;1;8;7;Chemin du Tour des Roches; -21,00596700;55,29976300
202400047750;28;10;2024;13:56;1;54;54578;2;3;1;1;Boulevard Valtriche;48,65543000;6,11309000
202400036925;26;7;2024;20:30;1;54;54256;1;2;1;3;RD112;48,52976400;6,31038000
202400024750;18;6;2024;17:40;1;69;69381;2;1;1;2;Tunnel de la Croix-Rousse;45,77273000;4,83618000
202400039335;27;2;2024;20:10;5;25;25056;2;1;1;1;LEDOUX RUE DOCTEUR EMILE;47,25229000;6,02790000
202400010916;16;10;2024;10:20;1;69;69264;2;9;2;6;Avenue Theodore Braun;45,97792000;4,73891000
202400014936;15;10;2024;19:13;5;94;94041;2;2;2;1;Quai Jean Compagnon;48,81944649;2,39793777
202400036514;6;11;2024;08:30;1;95;95277;1;1;1;2;A104;48,97421456;2,48930476
202400033772;8;4;2024;02:50;5;75;75117;2;1;2;7;BD PERIPHERIQUE EXTERIEUR;48,88191100;2,28272700
202400049226;18;8;2024;07:15;1;34;34129;2;1;1;1;MONTELS L' EGLISE (RUE DE);43,57964000;3,88001000
202400024440;27;7;2024;09:00;1;95;95572;1;1;2;6;N184;49,03385084;2,11134575
202400032455;3;10;2024;10:15;1;47;47143;2;1;1;1;avenue du pont de bordes;44,17255100;0,29004300
202400037461;14;1;2024;04:00;3;94;94028;1;1;1;2;A86;48,77630937;2,43517187
202400038696;11;12;2024;17:00;5;68;68063;2;1;1;3;3 Rue Gustave Eiffel;47,80347800;7,17161600
202400023060;10;3;2024;17:00;1;13;13103;1;1;1;2;A54 - PK 072.000 - SENS EST-OUEST;43,62738600;5,12373800
202400045484;21;2;2024;05:00;3;13;13005;1;1;1;6;A501-Sens Aubagne vers Pont de l'Etoile;43,29205000;5,55596000
202400024629;10;10;2024;05:15;3;36;36021;1;1;2;3;Bois des Tomeris;46,97231062;1,95410141
202400043978;22;8;2024;08:13;1;75;75110;2;1;1;7;RUE DU FAUBOURG SAINT DENIS;48,88072403;2,35781729
202400052894;12;8;2024;14:30;1;40;40261;1;1;1;1;D17;43,71140500; -1,24363800
202400002531;28;4;2024;19:45;2;33;33144;2;2;1;3;;44,38915100; -0,22085300
202400011403;4;7;2024;11:45;1;92;92024;2;1;1;3;PIERRE BEREGOVOY (RUE);48,90284273;2,29689693
202400031026;8;11;2024;19:28;5;75;75115;2;1;1;2;RUE FALGUIERE;48,83870000;2,31160000
202400046546;25;6;2024;16:25;1;84;84146;1;1;2;6;Route de Mirabel;44,28997800;5,03707600
202400047917;11;6;2024;12:55;1;14;14663;1;2;7;3;Route d'Arromanches;49,29893100; -0,68616800
202400028812;13;11;2024;12:35;1;62;62634;1;1;1;7;Rue Flament;50,94477400;1,99483400
202400004827;15;12;2024;19:55;4;88;88415;2;6;1;1;Grande Rue;48,02136000;6,61003000
202400027178;7;3;2024;20:55;4;79;79202;2;2;1;1;;46,64508000; -0,24744200
202400020277;27;1;2024;18:40;5;69;69259;2;1;1;3;Avenue Charles de Gaulle;45,71630072;4,89329442
202400011204;1;8;2024;22:30;5;74;74275;2;1;1;3;14 Route de l'égalité;45,84271000;6,21346700
202400004253;17;9;2024;15:00;1;34;34270;2;1;1;6;35 Avenue Georges Clemenceau;43,57970300;3,82289400
202400053105;26;10;2024;05:30;2;988;98815;1;1;8;6;Cengeite (Tribu); -21,59157200;167,86321900
202400045767;26;9;2024;12:25;1;87;87028;1;1;2;3;Fressoneix;46,22016800;0,92366700
202400039270;27;2;2024;08:55;1;29;29232;2;1;1;6;Avenue Pierre Mendes-France;47,97493700; -4,12868400
202400043548;15;7;2024;16:20;1;77;77284;2;1;2;6;ROOSEVELT (AV.DU PDT);48,95708700;2,89894000
202400041928;23;8;2024;18:44;1;78;78158;1;1;1;6;A13;48,83185000;2,14328000
202400001407;30;11;2024;11:45;1;26;26138;1;1;1;2;Aire de Pierrelatte (Aire de repos);44,40548700;4,72906700
202400002400;29;11;2024;12:03;1;93;93047;2;2;1;3;CHARMILLES    (AVENUE DES);48,88847096;2,54766378
202400037422;15;1;2024;09:45;1;13;13028;1;1;1;7;A50;43,20382500;5,63287100
202400030911;17;8;2024;15:20;1;974;97411;2;1;1;7;TECOMAS (RUE DES); -20,89674000;55,46619000
202400041147;4;4;2024;12:30;1;94;94081;2;1;2;4;Avenue Jean Jaurès;48,79395000;2,39983000
202400007782;18;7;2024;08:20;1;13;13212;1;1;1;2;A507 sens Aubagne- Marseille;43,29570000;5,42480000
202400043581;24;8;2024;10:30;1;24;24282;1;1;1;3;;44,74112472;0,58948517
202400020156;6;9;2024;01:05;3;69;69296;1;1;1;2;Autoroute 7 ;45,64207779;4,82741833
202400050102;15;2;2024;16:35;1;974;97416;2;1;1;3;CASABONA (CHEMIN); -21,33339000;55,46743000
202400008565;6;2;2024;16:00;1;75;75115;2;3;1;6;BOULEVARD DE VAUGIRARD;48,84157000;2,31832900
202400034578;20;6;2024;19:20;1;26;26008;1;1;1;7;Route de Rochemaure;44,57588000;4,72053000
202400022566;24;5;2024;08:05;1;33;33063;2;6;1;3;;44,86565000; -0,57592000
202400005875;29;11;2024;02:31;3;73;73040;1;1;9;6;D902;45,35556100;7,02963500
202400039694;19;7;2024;18:05;1;21;21360;1;1;1;7;Route de Montceau;47,08192900;4,67077700
202400014193;3;2;2024;14:25;1;85;85178;1;1;1;6;sainte-anne;46,77920900; -1,48375500
202400030663;23;6;2024;04:55;2;95;95582;1;9;1;6;D170;48,96627777;2,27253290
202400023016;24;6;2024;16:50;1;24;24517;1;1;1;7;D710;44,72010300;1,00310300
202400013915;10;9;2024;23:00;5;94;94028;1;9;1;2;A86;48,78013200;2,44108100
202400054356;9;6;2024;15:20;1;60;60142;2;6;1;7;D1017;49,13582700;2,53555800
202400017213;11;3;2024;15:15;1;37;37122;2;1;1;4;DOUZILLIERE (RUE DE LA);47,33827000;0,65342000
202400032107;23;7;2024;14:52;1;25;25204;2;2;1;3;Grande rue;46,92773000;6,34920000
202400046645;9;1;2024;05:00;3;47;47225;1;1;1;6;D656e;44,17817300;0,57198700
202400007025;3;6;2024;08:30;1;29;29039;1;2;1;3;rue de Penanguer;47,90854395; -3,91872392
202400016112;27;12;2024;16:30;1;73;73150;1;1;1;3;D224 Route de Belle Plagne;45,51587137;6,68580617
202400025032;6;3;2024;13:09;1;49;49007;2;1;1;6;PATTON AVENUE;47,47371000; -0,58005000
202400027768;22;1;2024;11:15;1;971;97120;2;1;1;7;Amitié des peuples;16,24883000; -61,54646000
202400039315;12;5;2024;04:00;5;91;91223;2;1;1;6;NEUVE ST-GILLES (RUE);48,43138000;2,15072000
202400050210;20;9;2024;16:35;1;22;22113;2;2;1;3;KER AR FAOUT (CHEMIN DE);48,76164000; -3,47913000
202400013562;22;11;2024;14:57;1;91;91691;2;3;1;6;RENE COTY(RUE);48,71845000;2,48854000
202400026032;3;9;2024;23:20;5;75;75113;2;2;1;3;BOULEVARD DU GENERAL JEAN SIMON;48,82571600;2,38193700
202400034031;28;8;2024;11:41;1;56;56121;2;1;1;6;Avenue Chenailler dit colonel Morice;47,73507000; -3,38922000
202400008376;26;11;2024;04:15;3;83;83027;1;1;1;6;A50;43,17283847;5,77007432
202400023877;14;4;2024;12:55;1;47;47273;1;1;1;1;lamouroux;44,24749300;0,78149400
202400039417;12;5;2024;19:26;2;45;45234;2;1;7;6;41 Boulevard Guy-Marie Riobé;47,91296000;1,91194000
202400037300;25;2;2024;16:29;1;77;77449;1;1;3;6;AV PAUL SERAMY;48,85818000;2,79625000
202400052823;25;10;2024;18:55;5;92;92002;2;1;2;3;ARISTIDE BRIAND (AVENUE);48,74735186;2,30379045
202400041749;23;8;2024;23:10;5;93;93077;2;1;1;6;Rue Marcel Douret;48,88089000;2,50923000
202400036620;6;11;2024;18:09;5;63;63300;2;2;1;3;REPUBLIQUE (BOULEVARD DE LA);45,89395591;3,10934007
202400044942;9;1;2024;10:10;1;91;91161;1;1;4;4;AUTOROUTE A126;48,71093000;2,29795000
202400009987;23;4;2024;15:34;1;971;97109;2;1;1;5;Avenue du General de Gaulle;15,99694400; -61,69427300
202400020525;26;5;2024;10:40;1;93;93007;2;3;1;6;Rue de Petrodvoretz / Avenue des Cosmonautes;48,94946900;2,45555900
202400035934;21;7;2024;08:40;1;65;65145;1;1;8;7;RD 921;42,93438200; -0,04786700
202400006753;6;2;2024;12:15;1;75;75101;2;1;8;2;BOULEVARD DE SEBASTOPOL;48,86173800;2,35001200
202400002297;29;11;2024;10:15;1;17;17415;2;1;1;2;PORT D'ENVAUX ROUTE DE;45,76474000; -0,64145000
202400052630;11;7;2024;16:10;1;13;13063;2;2;1;3;QUENOUILLE RUE DE LA;43,58779000;4,99438000
202400046381;6;12;2024;18:15;3;33;33143;1;1;1;4;;44,96843000; -0,43689000
202400012617;2;2;2024;01:30;5;28;28085;2;1;5;6;COURTILLE (BOULEVARD DE LA);48,44221000;1,49353000
202400006226;4;7;2024;16:05;1;74;74012;2;3;1;1;SALEVE (RUE DU);46,19280000;6,22860000
202400011473;5;7;2024;11:00;1;31;31232;1;3;1;6;3878 Route de Larra;43,74889000;1,24960900
202400025479;13;4;2024;19:50;1;69;69092;2;2;7;3;Route de Tarare;45,98105000;4,69369000
202400029183;14;12;2024;12:03;1;51;51108;2;1;8;6;DE GAULLE (AVE GENERAL);48,94916000;4,37091000
202400050761;18;8;2024;15:30;1;65;65031;1;1;1;7;D113 ;42,92689900;0,29331600
202400022873;26;6;2024;14:10;1;75;75112;2;1;1;5;BD PERIPHERIQUE EXTERIEUR;48,82952500;2,40122800
202400033525;19;1;2024;16:15;1;50;50394;2;1;1;6;Route de Lessay;49,18733500; -1,41453300
202400003941;1;8;2024;20:30;1;35;35206;2;3;1;2;D837;48,06259586; -1,69932157
202400008782;2;11;2024;14:55;1;74;74035;1;2;1;1;D910;45,81416000;5,95098500
202400033185;17;5;2024;08:03;1;94;94059;2;3;1;6;avenue ardouin / allée de wagrowiec;48,80906353;2,57376328
202400030579;22;6;2024;16:45;1;2A;2A017;1;1;1;1;D161;41,98128128;8,78854028
202400005748;15;9;2024;17:05;1;26;26235;2;6;6;2;D59;44,36016800;4,69562500
202400008787;31;10;2024;08:37;1;74;74225;2;1;1;1;Avenue de l'Arcalod;45,84457500;5,95511600
202400024238;4;9;2024;17:30;1;31;31451;2;2;1;3;17 Boulevard de la République;43,46019900;2,00320800
202400001823;22;3;2024;12:10;1;13;13210;2;1;1;3;ROMAIN ROLLAND (BOULEVARD);43,27508000;5,41594000
202400054127;9;6;2024;16:50;1;65;65363;1;3;1;3;3 Chemin de Tirebi;43,11839100;0,42810200
202400006416;25;7;2024;01:39;3;13;13005;1;1;1;7;A501-Sens Aubagne vers Pont de l'Etoile;43,29385952;5,55725008
202400048558;28;10;2024;07:50;2;94;94022;2;1;5;2;Avenue de Lugo;48,77090000;2,40900000
202400016179;31;1;2024;17:50;1;82;82121;2;1;1;3;VOLTAIRE (RUE);44,03493000;1,37166000
202400049960;9;6;2024;14:30;1;95;95427;2;3;1;6;VILLETANEUSE (RUE DE);48,97170068;2,34783232
202400038148;28;9;2024;01:18;3;72;72044;1;1;8;3;D 12;47,77697300; -0,05008200
202400031488;18;5;2024;00:40;5;93;93049;2;2;1;3;Avenue des Fauvettes / Avenue de Rosny;48,87231200;2,50777400
202400054265;9;7;2024;13:25;1;27;27229;1;1;3;7;ALLENDE (BOULEVARD DU PRESIDENT);49,00433000;1,14758300
202400033438;1;3;2024;15:00;1;06;06088;1;1;1;1;Avenue Jules Romains;43,73766000;7,25389000
202400050354;17;8;2024;16:40;1;12;12138;2;3;1;1;Avenue Gustave Bessiere;44,47724400;2,45457500
202400025133;5;11;2024;12:23;1;80;80373;2;1;1;1;Rue Charles de Gaulle;49,98887000;1,55316000
202400030733;10;11;2024;16:15;1;74;74298;2;3;1;3;LIVRON (ROUTE DE);46,18576000;6,25153000
202400039577;12;5;2024;18:25;1;69;69283;2;1;1;1;Route d'Heyrieux;45,67806100;4,96390000
202400052884;3;5;2024;21:40;3;42;42173;1;1;1;1;A89;45,83654400;4,09579800
202400031149;15;12;2024;19:30;5;57;57038;2;1;2;6;31 Rue du General Leclerc;49,47118800;5,95719200
202400031707;9;4;2024;14:44;1;84;84007;2;1;8;6;LIMBERT (Boulevard);43,94784000;4,81829000
202400004860;19;11;2024;14:30;1;91;91659;1;1;3;3;AUTOROUTE A6;48,57707100;2,46415500
202400006748;25;12;2024;21:04;5;34;34123;2;1;1;2;Allee de l?Europe;43,61372200;3,80746500
202400053471;2;5;2024;09:20;1;26;26198;2;1;1;6;Avenue du Teil;44,55830000;4,74707000
202400034125;3;10;2024;07:20;2;69;69387;2;5;1;2;Cours Gambetta;45,75524000;4,84281000
202400028046;2;9;2024;13:30;1;75;75115;2;7;1;3;PLACE DE LA PORTE DE VERSAILLES;48,83293200;2,28724100
202400011043;31;5;2024;19:40;1;93;93047;2;1;1;2;Avenue des Rosiers;48,89487303;2,54829025
202400004640;11;8;2024;16:15;1;79;79057;2;3;1;7;;46,15445600; -0,23026900
202400000104;25;3;2024;06:15;2;93;93070;2;3;1;3;Rue Raspail / Avenue Gabriel Péri;48,90438000;2,33128000
202400020815;12;10;2024;17:30;1;11;11014;1;1;1;1;;43,17485200;3,08226800
202400004158;28;4;2024;15:00;1;33;33318;2;1;1;7;;44,77157700; -0,72631000
202400049663;13;7;2024;13:50;1;94;94077;2;1;1;3;Rue Honoré Oursel;48,72874900;2,44309500
202400013543;2;7;2024;09:15;1;13;13028;2;1;1;3;CAPORAL CHEF ALAIN DERUY (AVENUE DU);43,19027000;5,60400000
202400027439;23;1;2024;13:50;1;37;37261;2;6;1;3;DANEMARK (AVENUE DU);47,43057302;0,67319494
202400031550;21;1;2024;10:15;1;80;80421;1;1;1;2;pk 117;49,76722700;2,79599900
202400048538;3;10;2024;19:25;2;12;12202;2;1;1;2;DENYS PUECH (BOULEVARD);44,35010000;2,57809000
202400014278;1;2;2024;08:30;1;95;95197;2;1;2;6;D928;48,96643031;2,31826255
202400037141;26;2;2024;08:25;1;91;91433;1;1;2;6;RN 20;48,45933000;2,17795000
202400042508;3;11;2024;00:25;4;38;38413;2;1;1;6;N85;44,87612640;5,83513138
202400044139;12;6;2024;16:43;1;79;79338;1;2;1;3;;46,22085300;0,12624000
202400009729;25;4;2024;07:50;1;93;93005;1;1;1;2;A3;48,93850214;2,47965223
202400006130;27;11;2024;13:00;1;13;13208;2;9;1;6;MICHELET (BOULEVARD);43,27009000;5,39268000
202400035440;29;2;2024;12:00;1;92;92062;2;1;2;2;DE DION BOUTON (QUAI) DU 1 AU 28;48,87687466;2,24056649
202400040569;9;12;2024;08:40;2;76;76429;2;1;8;6;Route de Paris;49,41255000;1,13885000
202400019984;6;9;2024;20:50;5;93;93032;2;9;1;3;PAUL VAILLANT COUTURIER (RUE);48,87696000;2,54912000
202400000445;16;9;2024;22:45;3;94;94069;1;1;1;4;A4;48,81730019;2,42507684
202400005930;15;9;2024;19:10;1;75;75119;2;2;1;5;AVENUE RENE FONCK;48,87817300;2,40937500
202400009962;14;9;2024;03:50;3;56;56067;1;1;1;6;Moulin de Kerbervet;47,78582600; -2,89664600
202400008571;5;2;2024;09:55;1;75;75114;2;3;8;6;RUE DU FAUBOURG SAINT JACQUES;48,83585955;2,33773604
202400041111;11;5;2024;21:50;2;80;80021;2;1;1;7;Avenue Roger Dumoulin;49,93912000;2,28195000
202400030529;5;10;2024;19:30;2;85;85047;2;3;2;7;route de nantes;46,85281800; -1,87341600
202400038448;18;6;2024;06:45;1;83;83069;1;1;1;6;A570;43,12574728;6,08765323
202400032447;5;10;2024;10:20;1;91;91363;1;1;1;2;Route d?Orsay;48,66547900;2,19796300
202400007916;23;4;2024;13:41;1;87;87085;2;1;1;6;BAUDIN ( AVENUE) (VC);45,82681000;1,26029000
202400002433;26;4;2024;14:40;1;34;34032;2;1;1;6;SOEURS GRISES (RUE DES);43,34552000;3,21228000
202400015191;1;7;2024;20:30;1;93;93057;2;1;1;2;Impasse Pierre Simon Girard;48,91644352;2,50490644
202400040606;3;11;2024;18:15;3;35;35347;1;2;1;5;la Grande Haie d'Izé;48,17430700; -1,29602700
202400007321;18;10;2024;17:50;2;75;75119;2;1;1;2;BD PERIPHERIQUE INTERIEUR;48,88566000;2,39745400
202400013254;16;3;2024;13:50;1;83;83049;1;1;1;5;D43;43,24915009;6,07277009
202400019731;18;4;2024;14:30;1;27;27425;1;3;1;3;D438;49,14929300;0,66512300
202400007475;5;7;2024;16:50;1;06;06029;2;9;1;3;56 Boulevard Carnot;43,55941000;7,01699000
202400027814;22;1;2024;08:45;1;83;83126;2;1;1;6;LAMARQUE (AV JEAN ALBERT);43,10901000;5,86134000
202400021539;20;12;2024;19:52;3;28;28161;1;1;2;6;Autoroute A11;48,24052700;1,08819900
202400020306;31;7;2024;22:32;3;57;57100;1;1;1;7;Camp La Horie (Aérodrome);48,77508500;7,20374800
202400012693;6;8;2024;16:50;1;05;05136;1;1;1;3;RN94;44,69217028;6,61212902
202400036263;20;6;2024;07:45;1;91;91692;1;1;1;2;RN 118;48,67188000;2,19403000
202400031627;18;1;2024;14:50;1;66;66136;1;6;1;2;;42,67970752;2,91733608
202400006391;25;4;2024;13:50;1;92;92022;2;1;1;3;JOUY (RUE DE);48,79994272;2,18606266
202400047067;6;1;2024;19:20;5;84;84007;2;1;1;6;MONCLAR (AVENUE);43,93023000;4,80012000
202400035825;14;5;2024;10:35;1;972;97209;1;3;1;3;MARTIN LUTHER KING (RUE);14,60731000; -61,07504000
202400034140;28;8;2024;13:05;1;92;92036;2;1;1;6;GRESILLONS ( AVENUE DES  );48,91932903;2,31266606
202400043875;21;8;2024;17:09;1;50;50129;2;1;1;2;ABBAYE (RUE DE L');49,64622000; -1,64135000
202400029042;5;3;2024;08:40;1;94;94017;2;1;1;3;Avenue du Général de Gaulle;48,82326648;2,49508055
202400012863;24;5;2024;16:17;1;45;45187;1;1;1;1;D88 PR 11 + 627;47,87378500;2,46351200
202400024447;23;5;2024;17:20;1;59;59328;2;1;1;2;HIPPODROME AV DE L N°237 AU389;50,64690000;3,02658000
202400015351;25;6;2024;10:00;1;44;44109;2;1;1;6;1 Rue Président Edouard Herriot;47,21782923; -1,55938736
202400030896;17;12;2024;19:00;3;95;95351;1;1;1;2;N104;49,03158928;2,49319292
202400039732;29;2;2024;08:37;1;11;11188;1;9;1;2;Autoroute A9 - PK 215.938 - Sens FRANCE / ESPAGNE;42,97105700;2,97017100
202400046332;30;10;2024;19:44;5;972;97204;2;1;1;3;Grande Anse Nord;14,71248100; -61,18416500
202400009933;3;4;2024;09:45;1;94;94058;2;1;1;6;Avenue Pierre Brossolette;48,83486100;2,50475700
202400046508;26;9;2024;07:00;5;06;06048;2;5;3;6;61 route de Chateauneuf Villevieille;43,80850200;7,31488300
202400050442;17;8;2024;18:25;2;973;97307;1;3;1;1;carrefour route de la Distillerie / La Matourienne;4,86614700; -52,31123000
202400022997;24;6;2024;16:40;1;01;01195;2;1;1;6;Rue Charles Robin;46,21185300;5,32300700
202400018216;29;1;2024;09:00;1;91;91421;2;7;1;2;RN 6 (PARTIE FORET);48,68318100;2,49024900
202400005976;28;4;2024;16:30;1;25;25240;1;1;3;6;D461;47,04898100;6,64212000
202400036041;19;7;2024;14:50;1;76;76540;2;1;7;3;N31;49,43625000;1,13635000
202400038896;14;1;2024;16:10;1;93;93048;2;5;8;3;Boulevard Henri Barbusse / Rue Ernest Savart;48,86841000;2,44147000
202400026707;24;6;2024;19:00;1;67;67482;2;3;1;5;PREMIERE ARMEE (RUE DE LA);48,57830000;7,74962000
202400004092;16;9;2024;08:30;1;34;34172;2;1;1;6;EUROPE (AVENUE DE L');43,63587000;3,82248000
202400042831;10;1;2024;17:33;1;973;97302;2;3;1;3;SOURCE DE BADUEL (CHEMIN DE LA);4,92545000; -52,30846000
202400026608;28;6;2024;22:00;2;14;14494;1;1;1;3;Route Départementale 49;49,26106900; -0,09454300
202400010086;18;11;2024;18:00;3;33;33550;1;1;1;2;;44,78130400; -0,58146000
202400016349;30;1;2024;23:25;5;75;75109;2;3;1;6;BOULEVARD HAUSSMANN;48,87378833;2,32702902
202400017010;12;10;2024;18:10;1;67;67152;1;9;1;7;Autoroute A.35;48,52468000;7,65725000
202400026126;27;7;2024;02:30;3;04;04070;2;1;1;6;NOEL (AV. DU COL.);44,08274000;6,20184000
202400046833;30;3;2024;14:00;1;13;13211;1;1;1;2;A50-Sens Marseille vers Aubagne;43,29465900;5,46429924
202400017205;11;3;2024;21:15;5;50;50129;2;1;1;7;LUCET (RUE);49,62234000; -1,61273000
202400025892;2;9;2024;15:12;1;51;51454;2;1;1;7;MARTIN PELLER (RUE);49,24871000;4,01490000
